year,sector,energy_related,gross_emissions_gtco2,dirty_stock_fraction,annual_transition_investment_usd_tn,cumulative_transition_investment_usd_tn,learning_factor,natural_clean_retirement_fraction,early_retirement_fraction
2042,Power,True,0.4172971121650956,0.017377794144251137,0.7493684029030038,16.435849188394336,0.5430798558780636,0.0010838855953670889,0.014054888121394441
2042,Industry,True,1.0222794737396483,0.05356097009778231,1.0518850501270856,13.624023546378744,0.6122165929759528,0.003369559178877619,0.027308450195280557
2042,Road transport,True,0.1,0.0,0.12664981473250933,7.9094678360515625,0.5234010620919132,0.0006303577323231365,0.005108707645280261
2042,Buildings,True,0.29737837508486925,0.05590094137950582,0.5877257211301955,7.541481743270128,0.6062588613615225,0.003516768456384114,0.028501501573712916
2042,Aviation and shipping,True,0.7845800778983434,0.1686536804044359,0.8602650326582768,6.380064831645647,0.7361596503436622,0.009068851175625775,0.04899874781058273
2042,Other energy,True,0.3324004690892834,0.01807990330343051,0.30130737829950766,7.456797412060929,0.6631501220962168,0.0017459657684801386,0.015093446297692124
2042,Land-use CO2,False,0.4336010871513516,0.07769892798667168,0.749465266816088,8.158982108865318,0.8133210499801797,0.0037184451722325975,0.030135982008073648
2043,Power,True,0.2586016522537577,0.00853191270517402,0.6377745353872833,17.07362372378162,0.5392802303806199,0.0005792598048083713,0.008266621634268745
2043,Industry,True,0.7995301912466293,0.032309304721986586,1.0592366127526032,14.683260159131347,0.6052884615046901,0.0021424388039112926,0.01910922657188443
2043,Road transport,True,0.1,0.0,0.0,7.9094678360515625,0.5234010620919132,0.0,0.0
2043,Buildings,True,0.22053275539659828,0.03372083339751057,0.5917365406879841,8.133218283958112,0.5978715863223362,0.0022360376551802327,0.019944070326815014
2043,Aviation and shipping,True,0.6702482135359366,0.12179323123608636,1.0214506716717788,7.401515503317427,0.7231253150678162,0.006746147216177436,0.040114301952172096
2043,Other energy,True,0.2894947823930317,0.008575292976577525,0.24659788290005352,7.703395294960983,0.6598786459484267,0.0009039951651715255,0.008600615161681459
2043,Land-use CO2,False,0.33982951876630424,0.05200808733323404,0.8165370899336302,8.975519198798949,0.8076006172473164,0.0025899642662223893,0.023100876387215245
2044,Power,True,0.1,0.0,0.5017934921983092,17.57541721597993,0.5364070166021618,0.00028439709017246735,0.004429451869308623
2044,Industry,True,0.6519446511579755,0.018436590192923763,1.0183189862534392,15.701579145384786,0.5991505157866919,0.0012923721888794635,0.012580342340183358
2044,Road transport,True,0.1,0.0,0.0,7.9094678360515625,0.5234010620919132,0.0,0.0
2044,Buildings,True,0.16962779385829846,0.019242047814501326,0.5687863113058443,8.702004595263956,0.5904644893578866,0.001348833335900423,0.013129952247108818
2044,Aviation and shipping,True,0.5788827717687237,0.08530624322756862,1.1847602147171348,8.586275718034562,0.7103240036854679,0.004871729249443455,0.03161525875907428
2044,Other energy,True,0.25,0.0,0.18604325680327824,7.889438551764261,0.6574893576666244,0.00042876464882887625,0.004451973293390101
2044,Land-use CO2,False,0.2719066003352596,0.03339906858500263,0.8602977387219946,9.835816937520944,0.8021490170934339,0.0017336029111078013,0.01687541583712361
2045,Power,True,0.1,0.0,0.0,17.57541721597993,0.5364070166021618,0.0,0.0
2045,Industry,True,0.5600098738731221,0.009919456734071536,1.0838294402250737,16.785408585609858,0.5931022655889653,0.0007374636077169505,0.007779669851135276
2045,Road transport,True,0.1,0.0,0.0,7.9094678360515625,0.5234010620919132,0.0,0.0
2045,Buildings,True,0.13792387663915867,0.010352817889510861,0.605280965406351,9.307285560670307,0.5831870863029897,0.000769681912580053,0.00811954801241041
2045,Aviation and shipping,True,0.5085006988461278,0.05789626573331587,1.5597986935412818,10.146074411575844,0.6962031362467849,0.0034122497291027448,0.02399772776515001
2045,Other energy,True,0.25,0.0,0.0,7.889438551764261,0.6574893576666244,0.0,0.0
2045,Land-use CO2,False,0.22497570667463399,0.020541289499899723,1.01775756749396,10.853574505014905,0.7963254882708964,0.0011133022861667542,0.011744476798936152
2046,Power,True,0.1,0.0,0.0,17.57541721597993,0.5364070166021618,0.0,0.0
2046,Industry,True,0.5062970459491051,0.005013631495109828,0.9472507428429751,17.732659328452833,0.5881736066124404,0.00039677826936286147,0.004509046969598846
2046,Road transport,True,0.1,0.0,0.0,7.9094678360515625,0.5234010620919132,0.0,0.0
2046,Buildings,True,0.11940431516155806,0.005232666992306455,0.5289232793453238,9.836208840015631,0.577272463647457,0.00041411271558043443,0.004706038181623971
2046,Aviation and shipping,True,0.4562419199247949,0.03803530226467393,1.7329020142218134,11.878976425797658,0.6831217430023313,0.0023158506293326346,0.0175451128393093
2046,Other energy,True,0.25,0.0,0.0,7.889438551764261,0.6574893576666244,0.0,0.0
2046,Land-use CO2,False,0.19407534892536818,0.012075438061744707,1.0042572969232204,11.857831801938126,0.7911276978150544,0.0006847096499966574,0.007781141788158361
2047,Power,True,0.1,0.0,0.0,17.57541721597993,0.5364070166021618,0.0,0.0
2047,Industry,True,0.45,0.0,0.8042909482128691,18.536950276665703,0.584221158707123,0.00020054525980439314,0.002442454863061537
2047,Road transport,True,0.1,0.0,0.0,7.9094678360515625,0.5234010620919132,0.0,0.0
2047,Buildings,True,0.1,0.0,0.4490280042470724,10.285236844262704,0.5725395397389524,0.0002093066796922582,0.002549160813794616
2047,Aviation and shipping,True,0.4188544899477237,0.02416096673925001,1.9271526088351782,13.806129034632836,0.6708783058905669,0.0015214120905869572,0.012352923434836963
2047,Other energy,True,0.25,0.0,0.0,7.889438551764261,0.6574893576666244,0.0,0.0
2047,Land-use CO2,False,0.17471294452536235,0.0067706697329759855,0.9795284387048805,12.837360240643006,0.7864946212248742,0.00040251460205815694,0.0049022537267105655
2048,Power,True,0.1,0.0,0.0,17.57541721597993,0.5364070166021618,0.0,0.0
2048,Industry,True,0.45,0.0,0.0,18.536950276665703,0.584221158707123,0.0,0.0
2048,Road transport,True,0.1,0.0,0.0,7.9094678360515625,0.5234010620919132,0.0,0.0
2048,Buildings,True,0.1,0.0,0.0,10.285236844262704,0.5725395397389524,0.0,0.0
2048,Aviation and shipping,True,0.393095517731955,0.014822596485606254,2.8523339412147313,16.658462975847566,0.6558917825538467,0.0009664386695700005,0.008371931584073757
2048,Other energy,True,0.25,0.0,0.0,7.889438551764261,0.6574893576666244,0.0,0.0
2048,Land-use CO2,False,0.15,0.0,1.254332725451935,14.091692966094941,0.7810874546659012,0.00022568899109919952,0.002932601186584051
2049,Power,True,0.1,0.0,0.0,17.57541721597993,0.5364070166021618,0.0,0.0
2049,Industry,True,0.45,0.0,0.0,18.536950276665703,0.584221158707123,0.0,0.0
2049,Road transport,True,0.1,0.0,0.0,7.9094678360515625,0.5234010620919132,0.0,0.0
2049,Buildings,True,0.1,0.0,0.0,10.285236844262704,0.5725395397389524,0.0,0.0
2049,Aviation and shipping,True,0.37601660211344723,0.008771453051071968,4.053333333333334,20.7117963091809,0.6389316763916879,0.0005929038594242502,0.005458239575110035
2049,Other energy,True,0.25,0.0,0.0,7.889438551764261,0.6574893576666244,0.0,0.0
2049,Land-use CO2,False,0.15,0.0,0.0,14.091692966094941,0.7810874546659012,0.0,0.0
2050,Power,True,0.1,0.0,0.0,17.57541721597993,0.5364070166021618,0.0,0.0
2050,Industry,True,0.45,0.0,0.0,18.536950276665703,0.584221158707123,0.0,0.0
2050,Road transport,True,0.1,0.0,0.0,7.9094678360515625,0.5234010620919132,0.0,0.0
2050,Buildings,True,0.1,0.0,0.0,10.285236844262704,0.5725395397389524,0.0,0.0
2050,Aviation and shipping,True,0.3651287141088143,0.005000000000000003,4.0,24.7117963091809,0.625503105270431,0.00035085812204287874,0.003420594929029087
2050,Other energy,True,0.25,0.0,0.0,7.889438551764261,0.6574893576666244,0.0,0.0
2050,Land-use CO2,False,0.15,0.0,0.0,14.091692966094941,0.7810874546659012,0.0,0.0
2051,Power,True,0.1,0.0,0.0,17.57541721597993,0.5364070166021618,0.0,0.0
2051,Industry,True,0.45,0.0,0.0,18.536950276665703,0.584221158707123,0.0,0.0
2051,Road transport,True,0.1,0.0,0.0,7.9094678360515625,0.5234010620919132,0.0,0.0
2051,Buildings,True,0.1,0.0,0.0,10.285236844262704,0.5725395397389524,0.0,0.0
2051,Aviation and shipping,True,0.35,0.0,3.98,28.6917963091809,0.6143671374360972,0.00020000000000000012,0.0019498450878734706
2051,Other energy,True,0.25,0.0,0.0,7.889438551764261,0.6574893576666244,0.0,0.0
2051,Land-use CO2,False,0.15,0.0,0.0,14.091692966094941,0.7810874546659012,0.0,0.0
2052,Power,True,0.1,0.0,0.0,17.57541721597993,0.5364070166021618,0.0,0.0
2052,Industry,True,0.45,0.0,0.0,18.536950276665703,0.584221158707123,0.0,0.0
2052,Road transport,True,0.1,0.0,0.0,7.9094678360515625,0.5234010620919132,0.0,0.0
2052,Buildings,True,0.1,0.0,0.0,10.285236844262704,0.5725395397389524,0.0,0.0
2052,Aviation and shipping,True,0.35,0.0,0.0,28.6917963091809,0.6143671374360972,0.0,0.0
2052,Other energy,True,0.25,0.0,0.0,7.889438551764261,0.6574893576666244,0.0,0.0
2052,Land-use CO2,False,0.15,0.0,0.0,14.091692966094941,0.7810874546659012,0.0,0.0
2053,Power,True,0.1,0.0,0.0,17.57541721597993,0.5364070166021618,0.0,0.0
2053,Industry,True,0.45,0.0,0.0,18.536950276665703,0.584221158707123,0.0,0.0
2053,Road transport,True,0.1,0.0,0.0,7.9094678360515625,0.5234010620919132,0.0,0.0
2053,Buildings,True,0.1,0.0,0.0,10.285236844262704,0.5725395397389524,0.0,0.0
2053,Aviation and shipping,True,0.35,0.0,0.0,28.6917963091809,0.6143671374360972,0.0,0.0
2053,Other energy,True,0.25,0.0,0.0,7.889438551764261,0.6574893576666244,0.0,0.0
2053,Land-use CO2,False,0.15,0.0,0.0,14.091692966094941,0.7810874546659012,0.0,0.0
2054,Power,True,0.1,0.0,0.0,17.57541721597993,0.5364070166021618,0.0,0.0
2054,Industry,True,0.45,0.0,0.0,18.536950276665703,0.584221158707123,0.0,0.0
2054,Road transport,True,0.1,0.0,0.0,7.9094678360515625,0.5234010620919132,0.0,0.0
2054,Buildings,True,0.1,0.0,0.0,10.285236844262704,0.5725395397389524,0.0,0.0
2054,Aviation and shipping,True,0.35,0.0,0.0,28.6917963091809,0.6143671374360972,0.0,0.0
2054,Other energy,True,0.25,0.0,0.0,7.889438551764261,0.6574893576666244,0.0,0.0
2054,Land-use CO2,False,0.15,0.0,0.0,14.091692966094941,0.7810874546659012,0.0,0.0
2055,Power,True,0.1,0.0,0.0,17.57541721597993,0.5364070166021618,0.0,0.0
2055,Industry,True,0.45,0.0,0.0,18.536950276665703,0.584221158707123,0.0,0.0
2055,Road transport,True,0.1,0.0,0.0,7.9094678360515625,0.5234010620919132,0.0,0.0
2055,Buildings,True,0.1,0.0,0.0,10.285236844262704,0.5725395397389524,0.0,0.0
2055,Aviation and shipping,True,0.35,0.0,0.0,28.6917963091809,0.6143671374360972,0.0,0.0
2055,Other energy,True,0.25,0.0,0.0,7.889438551764261,0.6574893576666244,0.0,0.0
2055,Land-use CO2,False,0.15,0.0,0.0,14.091692966094941,0.7810874546659012,0.0,0.0
2056,Power,True,0.1,0.0,0.0,17.57541721597993,0.5364070166021618,0.0,0.0
2056,Industry,True,0.45,0.0,0.0,18.536950276665703,0.584221158707123,0.0,0.0
2056,Road transport,True,0.1,0.0,0.0,7.9094678360515625,0.5234010620919132,0.0,0.0
2056,Buildings,True,0.1,0.0,0.0,10.285236844262704,0.5725395397389524,0.0,0.0
2056,Aviation and shipping,True,0.35,0.0,0.0,28.6917963091809,0.6143671374360972,0.0,0.0
