case,year,temperature_c_above_1750_fair_reference,gmsl_additional_since_2026_m,gmsl_rate_mm_yr,thermal_additional_m,glacier_additional_m,greenland_additional_m,antarctica_additional_m,absolute_climate_driven_component_state_m
central,2204,1.2077853628562392,0.5525855826862718,1.5818881255555972,0.19632374287643006,0.10388809676769871,0.09003031881540323,0.16234342422673975,0.7725855826862718
central,2205,1.210291075748844,0.5541726313436545,1.5870486573826836,0.1969174362690675,0.10403729470735158,0.09016613954790013,0.16305176081933526,0.7741726313436544
central,2206,1.1915487255955075,0.555689935881576,1.5173045379215377,0.19748801356612217,0.10417121222836002,0.09028350109559445,0.1637472089914993,0.775689935881576
central,2207,1.1890790115739422,0.5571951028930836,1.5051670115076021,0.19805413811201777,0.10430222080326372,0.09039811965024873,0.1644406243275533,0.7771951028930836
central,2208,1.184802453724678,0.5586818154957086,1.4867126026250066,0.19861375766452594,0.10442895911039503,0.0905082953264887,0.16513080339429892,0.7786818154957086
central,2209,1.200881151854116,0.560221847916567,1.5400324208584282,0.199190153959032,0.10456692857213391,0.09063344722508514,0.16583131816031593,0.780221847916567
central,2210,1.1943787919391675,0.56173545318069,1.5136052641229192,0.19975747213850809,0.10469892018354039,0.09075195201378848,0.16652710884485294,0.7817354531806899
central,2211,1.178828327193913,0.5631908733416735,1.4554201609835449,0.20030539744919112,0.10481802989289572,0.09085529999707377,0.16721214600251288,0.7831908733416735
central,2212,1.1888859113088595,0.5646785040470824,1.4876307054089155,0.20086325164083213,0.1049439158850725,0.09096782888112699,0.16790350764005074,0.7846785040470824
central,2213,1.1825147212663543,0.5661403755689403,1.4618715218578382,0.2014122306033056,0.10506396802661179,0.09107393921126124,0.1685902377277616,0.7861403755689402
central,2214,1.1954852584366373,0.5676447060223254,1.504330453385161,0.20197446452550943,0.10519297475813262,0.0911920334151461,0.16928523332353723,0.7876447060223254
central,2215,1.1855677860171492,0.56911072315838,1.4660171360545426,0.20252375781088472,0.10531344582460068,0.0913002883605256,0.16997323116236895,0.7891107231583799
central,2216,1.177480935603168,0.5705450266856893,1.434303527309333,0.2030622395721144,0.10542679295953099,0.09140053860747409,0.17065545554656975,0.7905450266856893
central,2217,1.1730955970027064,0.5719607698666013,1.415743180911977,0.20359417099848287,0.10553589005262955,0.09149633145733203,0.17133437735815676,0.7919607698666012
central,2218,1.1713719978806778,0.5733673911675077,1.4066213009064077,0.20412261279320798,0.10564281682064629,0.09159018862877517,0.17201177292487824,0.7933673911675077
central,2219,1.1694248910524052,0.5747641384532878,1.3967472857800978,0.20464731948928727,0.10574741504415218,0.09168190983033776,0.17268749408951045,0.7947641384532877
central,2220,1.1620044020193867,0.5761317911589099,1.3676527056221133,0.20516204646448288,0.10584544667725841,0.0917664051563616,0.173357892860807,0.7961317911589099
central,2221,1.1625501590248326,0.577498485042503,1.3666938835931175,0.2056759265134699,0.10594314921461455,0.0918511262880732,0.17402828302634532,0.797498485042503
central,2222,1.1639003055594748,0.5788670543990453,1.3685693565422818,0.20618988135835653,0.10604115075447056,0.09193682143562552,0.1746992008505926,0.7988670543990453
central,2223,1.1829706640879845,0.5802998668495645,1.432812450519183,0.20672416245629033,0.10615311167719595,0.09204013320101055,0.1753824595150676,0.8002998668495644
central,2224,1.186095206936074,0.5817405708627803,1.4407040132158322,0.20726048794291357,0.10626659980693177,0.09214606149297387,0.17606742161996103,0.8017405708627803
central,2225,1.1891221483163408,0.5831887969968647,1.4482261340843516,0.20779874043258106,0.10638152286490103,0.09225451254811055,0.17675402115127198,0.8031887969968646
central,2226,1.1778043654016612,0.5845940039348174,1.4052069379527632,0.208322520448947,0.10648690268053408,0.09235188675554722,0.177432694049789,0.8045940039348174
central,2227,1.1558822497092975,0.5859190631267294,1.325059191911948,0.2088197501044749,0.10657446521513649,0.09242847264310593,0.178096375164012,0.8059190631267293
central,2228,1.1548326578148171,0.587237712653331,1.3186495266016562,0.20931435957025046,0.10666053212318748,0.09250383312131784,0.17875898783857525,0.807237712653331
central,2229,1.142061772213855,0.5885087647511525,1.2710520978215234,0.20979296056829416,0.10673587666407204,0.09256720904753434,0.17941271847125195,0.8085087647511525
central,2230,1.1403943164245676,0.5897714342839653,1.2626695328127324,0.2102682884711557,0.10680932016694265,0.09262885136281594,0.18006497428305096,0.8097714342839653
central,2231,1.1433883168896695,0.5910421371672232,1.2707028832579237,0.21074568000911204,0.10688457016507115,0.0926930232622198,0.18071886373082013,0.8110421371672232
central,2232,1.1488401326814337,0.5923294869934908,1.2873498262675476,0.21122793821786479,0.1069635443468946,0.0927619799781962,0.18137602445053508,0.8123294869934907
central,2233,1.167341726378839,0.5936793349141163,1.3498479206255354,0.2117299632245324,0.10705636915209728,0.09284784806072692,0.18204515447675956,0.8136793349141163
central,2234,1.154186670766538,0.5949800990288137,1.3007641146973725,0.21221551952476692,0.10713822279479303,0.09292121398224788,0.18270514272700572,0.8149800990288136
central,2235,1.1510715529770954,0.5962672802448049,1.287181215991251,0.21269612838666996,0.10721700139587871,0.09299146289033629,0.18336268757191992,0.8162672802448049
central,2236,1.1468118844569324,0.5975369054037396,1.2696251589346952,0.21317049588780168,0.10729181983410772,0.09305756234670116,0.18401702733512904,0.8175369054037396
central,2237,1.1491104666164045,0.5988120975746785,1.2751921709388547,0.21364613500425528,0.10736787418806225,0.09312555241800712,0.1846725359643538,0.8188120975746784
central,2238,1.1307274181101432,0.600020141551669,1.2080439769905915,0.21409940595351185,0.10742875883413662,0.09317655170757351,0.185315425056447,0.820020141551669
central,2239,1.1432339446044866,0.6012698482220875,1.24970667041846,0.21456567501604978,0.10749912179105463,0.09323875674271996,0.18596629467226305,0.8212698482220875
central,2240,1.1287199954321934,0.6024661062820824,1.1962580599949035,0.21501402451078355,0.10755739062541934,0.09328756441814627,0.18660712672773327,0.8224661062820824
central,2241,1.1256216323302468,0.6036492315447383,1.1831252626558486,0.21545755202055872,0.10761272684043223,0.0933334154937537,0.1872455371899936,0.8236492315447382
central,2242,1.121955243092021,0.6048172776348606,1.1680460901223322,0.215895622149748,0.10766468922905463,0.09337581753577519,0.18788114872028272,0.8248172776348606
central,2243,1.128949187538537,0.6060077467988385,1.1904691639779141,0.21634043372936418,0.10772186798891474,0.0934243753178735,0.188521069762686,0.8260077467988385
central,2244,1.1238386018549889,0.6071780343745523,1.170287575713802,0.21677813374940025,0.10777450637418691,0.09346816601468834,0.18915722823627673,0.8271780343745523
central,2245,1.1364306985448405,0.6083904093961683,1.2123750216159745,0.21722897416559606,0.10783681185660833,0.0935231953543441,0.1898014280196198,0.8283904093961683
central,2246,1.1400550179687783,0.6096132137273209,1.222804331152627,0.21768266854565865,0.10790151750709061,0.09358134154742793,0.19044768612714363,0.8296132137273209
central,2247,1.1272732347147798,0.6107887563525182,1.1755426251972567,0.21812045890377368,0.10795553171464335,0.09362770172055158,0.19108506401354952,0.8307887563525181
central,2248,1.123937577692053,0.6119504062025239,1.1616498500057748,0.21855318625283954,0.10800645226700085,0.09367090365290238,0.19171986402978114,0.8319504062025239
central,2249,1.1160068315175298,0.6130820771952993,1.1316709927753354,0.21897561352813716,0.1080505836453511,0.09370685580659023,0.19234902421522077,0.8330820771952993
central,2250,1.0953631950665095,0.6141392647838717,1.057187588572428,0.21937324114098994,0.10807752336774766,0.09372442783221079,0.1929640724429233,0.8341392647838717
central,2251,1.1015665004337014,0.6152164796144375,1.0772148305657758,0.21977682216679706,0.10810935035884177,0.09374739257472119,0.1935829145140775,0.8352164796144375
central,2252,1.0977629144428627,0.6162785267770764,1.0620471626389127,0.22017490314854093,0.10813781193577908,0.0937669346326692,0.19419887706008715,0.8362785267770764
central,2253,1.0958061643723587,0.6173319433547404,1.0534165776640014,0.22056961047025636,0.10816444533600449,0.09378469464384422,0.19481319290463534,0.8373319433547404
central,2254,1.1098814626580078,0.6184330320714674,1.1010887167269834,0.2209792761119505,0.10820239122523102,0.09381481373949214,0.19543655099479362,0.8384330320714674
central,2255,1.095280580706942,0.6194809620973121,1.04793002584469,0.22137108455815285,0.10822809517167474,0.09383195351388333,0.19604982885360117,0.839480962097312
central,2256,1.0969327934907325,0.6205329751810083,1.0520130836961794,0.22176366179483326,0.1082549609516207,0.09385048495687788,0.19666386747767634,0.8405329751810082
central,2257,1.0886404511852024,0.621554160015272,1.021184834263722,0.22214564041963109,0.1082747776348577,0.09386170521980432,0.19727203674097887,0.841554160015272
central,2258,1.1078412036595975,0.622641111446522,1.0869514312500383,0.2225484713940431,0.10831021369627881,0.09388975772208201,0.19789266863411803,0.842641111446522
central,2259,1.0845232470357973,0.6236443713246714,1.0032598781494206,0.22292350232952962,0.10832619043544377,0.09389726813235284,0.1984974104273452,0.8436443713246714
central,2260,1.0785714125784507,0.6246251986733515,0.9808273486801022,0.22329065965153488,0.10833708690315454,0.09389960375539093,0.19909784836327116,0.8446251986733515
central,2261,1.0724849141186006,0.6255832061658666,0.9580074925150672,0.22364981195438033,0.10834280452194893,0.09389669463261109,0.1996938950569262,0.8455832061658666
central,2262,1.0664382553953036,0.6265186198450817,0.9354136792151246,0.22400102764067675,0.10834339082516063,0.09388862187153062,0.2002855795077137,0.8465186198450817
central,2263,1.081522730113041,0.6275056234323306,0.9870035872489025,0.22436847925326114,0.10835661625274763,0.09389353636492599,0.2008869915613959,0.8475056234323306
central,2264,1.0652066214969298,0.6284339070183652,0.9282835860345839,0.22471623402281976,0.10835605693505045,0.09388442396896861,0.20147719209152637,0.8484339070183652
central,2265,1.0572027518186808,0.6293328450929037,0.8989380745384468,0.22505384792769018,0.1083487213934055,0.09386854695245324,0.20206172881935464,0.8493328450929036
central,2266,1.0726148703749583,0.6302846380546382,0.9517929617345322,0.22540811107118242,0.1083544585731903,0.09386585286000486,0.20265621555026053,0.8502846380546382
central,2267,1.0624588469472043,0.6311994438386634,0.9148057840252521,0.2257497551503473,0.10835159315545355,0.09385449420438739,0.2032436013284752,0.8511994438386634
central,2268,1.0875029197218573,0.6322008368464186,1.001393007755147,0.2261190449010284,0.10836972418508202,0.09386471093053418,0.20384735682977395,0.8522008368464186
central,2269,1.0786552148411228,0.6331696294553865,0.9687926089678722,0.22647716787541533,0.10838035574877446,0.09386722738976731,0.20444487844142928,0.8531696294553864
central,2270,1.0781724387453262,0.6341352834666442,0.9656540112576995,0.22683371589719453,0.10839050236867699,0.09386931895486943,0.20504174624590316,0.8541352834666441
central,2271,1.0644318955100824,0.6350513192063473,0.9160357397031138,0.22717354173235693,0.10838902804990326,0.09385962732909155,0.2056291220949955,0.8550513192063472
central,2272,1.05829462985514,0.6359445861879731,0.8932669816258398,0.22750538261867037,0.10838236654147428,0.09384475691409334,0.20621208011373504,0.8559445861879731
central,2273,1.0559576020084975,0.6368284900992225,0.883903911249373,0.22783360449919815,0.10837376971107128,0.09382795964060885,0.20679315624834416,0.8568284900992225
central,2274,1.0523635434828915,0.6376986583784687,0.8701682792462417,0.22815678110746662,0.10836217636093971,0.0938081873862009,0.20737151352386146,0.8576986583784687
central,2275,1.0610984088467548,0.6385983547776197,0.8996963991509954,0.22848901705727015,0.10835809962544261,0.09379586536154975,0.20795537273335718,0.8585983547776197
central,2276,1.0630817135655173,0.639503802920008,0.9054481423882432,0.2288225703954671,0.10835573317587134,0.09378526956889822,0.2085402297797712,0.8595038029200079
central,2277,1.0580126849948241,0.6403902567651103,0.8864538451023307,0.22914937754861697,0.10834908832295735,0.09377040834031254,0.20912138255322343,0.8603902567651103
central,2278,1.0635406414244515,0.641294933482745,0.9046767176347226,0.22948156863153457,0.10834717929200412,0.09376028779089611,0.20970589776831017,0.861294933482745
central,2279,1.0593541564258382,0.6421837083572346,0.8887748744895729,0.22980802604278827,0.10834173906196905,0.09374664598975448,0.21028729726272277,0.8621837083572346
central,2280,1.0459942812712208,0.6430244902491626,0.8407818919280441,0.2301182822898331,0.10832494200098018,0.09372179878436947,0.21085946717397985,0.8630244902491626
central,2281,1.047145281246312,0.6438683133373428,0.8438230881802067,0.23042896751900083,0.10830926118752514,0.09369799808443614,0.21143208654638074,0.8638683133373428
central,2282,1.0449720615537708,0.6447035150064215,0.835201669078689,0.23073628139643654,0.10829183655827941,0.09367245806792586,0.2120029389837797,0.8647035150064215
central,2283,1.0333086889447594,0.645496875535619,0.7933605291974288,0.23102938766552644,0.1082644818912039,0.09363730727969226,0.21256569869919634,0.8654968755356189
central,2284,1.035320921871707,0.6462964630752689,0.7995875396499263,0.2313239561829069,0.10823908094681796,0.0936039386865994,0.2131294872589446,0.8662964630752689
central,2285,1.0231382282247325,0.6470525271222978,0.7560640470288815,0.23160375999749827,0.10820327602647177,0.09356065029126602,0.21368484080706168,0.8670525271222977
central,2286,1.0373845258380678,0.6478578080019451,0.8052808796473743,0.23189904585560606,0.10818013067042591,0.0935292481187411,0.21424938335717203,0.8678578080019451
central,2287,1.0400137947218302,0.6486714263936506,0.8136183917054618,0.23219649291855782,0.10815943292100803,0.09350013543562997,0.21481536511845478,0.8686714263936506
central,2288,1.0397194392434765,0.6494831054040882,0.8116790104375493,0.23249275372649736,0.1081386405467031,0.0934708749224475,0.21538083620844017,0.8694831054040881
central,2289,1.0423693128666742,0.6503031660844749,0.8200606803867583,0.23279119650198354,0.1081202909991207,0.09344391885313515,0.2159477597302355,0.8703031660844749
central,2290,1.0467055914732242,0.6511374851196153,0.8343190351404184,0.23309374233080443,0.10810580748017455,0.09342067616171322,0.2165172591469231,0.8711374851196153
central,2291,1.0263894374865736,0.651899634313134,0.7621491935186908,0.2333722052812725,0.10807386694067898,0.09338066401879445,0.21707289807238805,0.871899634313134
central,2292,1.0306706457828956,0.6526760548679257,0.776420554791657,0.23365476543279218,0.1080458990559449,0.09334430793076322,0.21763108244842533,0.8726760548679257
central,2293,1.0208066157385036,0.65341714375997,0.7410888920442726,0.23392524509239965,0.10800953926921351,0.09329997869635488,0.2181823807020019,0.8734171437599699
central,2294,1.0151246219551062,0.6541376819311437,0.7205381711737902,0.23418845824579865,0.10796846903582298,0.09325116996660683,0.2187295846829153,0.8741376819311437
central,2295,1.0117270049401668,0.6548457448067471,0.7080628756033214,0.23444703637074227,0.10792471950600276,0.09319976934639489,0.2192742195836071,0.874845744806747
central,2296,1.0159498136487315,0.6555680618550429,0.7223170482958396,0.2347097017681387,0.1078850279136296,0.09315196505811472,0.21982136711515982,0.8755680618550429
central,2297,1.0060638582840877,0.6562551717182442,0.6871098632013073,0.2349603184582687,0.10783690891832433,0.0930963243026992,0.22036162003895193,0.8762551717182442
central,2298,1.020038015163393,0.6569907558508521,0.7355841326078805,0.2352261895657175,0.10780148311567596,0.09305219424264159,0.22091088892681698,0.8769907558508521
central,2299,1.033492184952373,0.6577728215391434,0.7820656882913113,0.2355066772354753,0.10777805949146634,0.09301926270037585,0.2214688221118259,0.8777728215391434
central,2300,1.0189042116553282,0.6585029682470661,0.7301467079227075,0.23576969154240862,0.10774209187784838,0.09297446480838618,0.22201672001842288,0.8785029682470661
central,2301,1.0082849642801328,0.659195298156806,0.6923299097398861,0.23601981809717903,0.10769704066721415,0.09292120535336891,0.22255723403904387,0.879195298156806
central,2302,1.01041534548008,0.6598945968882227,0.6992987314167198,0.23627166472602146,0.10765422046362648,0.09286984367034366,0.2230988680282311,0.8798945968882227
central,2303,1.0128521963121022,0.66060190889527,0.7073120070473227,0.23652557676544667,0.10761388109954988,0.09282062535340556,0.2236418256768679,0.88060190889527
central,2304,1.012968065834501,0.6613090739114795,0.7071650162094878,0.2367788957642134,0.1075739542286968,0.09277166498985441,0.22418455892871486,0.8813090739114795
central,2305,1.0038869240191697,0.6619838862396457,0.67481232816613,0.23702111254662328,0.10752629543643567,0.09271554168904157,0.22472093656754505,0.8819838862396456
central,2306,1.0024503581282063,0.6626532325239162,0.6693462842705111,0.2372609954914937,0.10747772595260234,0.09265845257161599,0.22525605850820407,0.8826532325239161
central,2307,0.9885366193236813,0.6632734513683325,0.6202188444163204,0.23748429164074508,0.1074170794724194,0.0925904729221415,0.22578160733302644,0.8832734513683325
central,2308,0.9926992747855344,0.6639080047353242,0.634553366991697,0.2377117071215264,0.10736063957141216,0.09252601875246493,0.22630963928992065,0.8839080047353242
central,2309,1.0040922667334946,0.6645821499448848,0.6741452095606615,0.23795149340601746,0.107314804113172,0.09247087920200232,0.226844973223693,0.8845821499448848
central,2310,0.9897972916781494,0.6652058045865528,0.6236546416679145,0.2381742574724896,0.10725654493826796,0.09240452240944101,0.22737047976635416,0.8852058045865527
central,2311,0.971343837792437,0.6657646126099845,0.5588080234317783,0.23837529540861668,0.1071820142677924,0.0923239108752298,0.22788339205834562,0.8857646126099845
central,2312,0.992509885680723,0.6663974863518992,0.6328737419146746,0.23859994871965573,0.10712721267967228,0.09226019485491528,0.22841013009765587,0.8863974863518992
central,2313,1.007086701115189,0.6670810929820468,0.6836066301475485,0.23884061938173123,0.10708582989714631,0.09220835032149079,0.22894629338167843,0.8870810929820467
central,2314,1.0040151968262836,0.6677534508949805,0.6723579129337409,0.23907709212272776,0.10704203988463311,0.09215420775993573,0.2294801111276839,0.8877534508949805
central,2315,0.9981555355788874,0.668404838840215,0.6513879452344495,0.2393061924716101,0.10699336764447613,0.09209555285668532,0.23000972586744334,0.8884048388402149
central,2316,1.0003161575626205,0.6690634121605538,0.6585733203388067,0.23953710753033425,0.10694699719224314,0.0920388206465287,0.23054048679144762,0.8890634121605537
central,2317,0.9857284520937762,0.6696705105070198,0.6070983464659951,0.23975069116835473,0.10688790281715844,0.09197068881021382,0.23106122771129267,0.8896705105070197
central,2318,0.9748362324598272,0.6702392681623961,0.5687576553763396,0.23995121631639926,0.10681939187556637,0.0918942421195597,0.23157441785087074,0.8902392681623961
central,2319,0.9769154885013084,0.6708152266166236,0.575958454227532,0.24015354482806817,0.1067532992052148,0.09181967352783067,0.23208870905551,0.8908152266166236
central,2320,0.9750902796160029,0.6713846903426727,0.5694637260490465,0.24035320930526338,0.10668605492975423,0.09174392837076521,0.23260149773688982,0.8913846903426726
central,2321,0.992768667560441,0.6720159459718934,0.6312556292207283,0.24057250718446027,0.10663530053268934,0.09168235112711189,0.23312578712763188,0.8920159459718934
central,2322,0.9739253119304787,0.6725809248307926,0.5649788588991678,0.24076964323471095,0.10656790309136906,0.09160615549530905,0.23363722300940348,0.8925809248307925
central,2323,0.9845605306993699,0.6731830515724428,0.6021267416502774,0.24097837057483962,0.10651067067252516,0.09153854541910243,0.2341554649059756,0.8931830515724428
central,2324,0.9853778719554079,0.6737878205280703,0.6047689556274438,0.241187435655432,0.10645461633349677,0.09147180475458784,0.23467396378455369,0.8937878205280703
central,2325,0.9784268114315923,0.6743680285079559,0.5802079798855608,0.24138795933805257,0.1063927022531828,0.09139982634887049,0.23518754056784996,0.8943680285079558
central,2326,0.9734094704926817,0.6749305346742447,0.5625061662888342,0.2415821759919355,0.10632670088561842,0.09132417065993885,0.23569748713675182,0.8949305346742447
central,2327,0.9717247604122491,0.6754870665815386,0.5565319072938779,0.24177391235814394,0.10625967059970555,0.09124745636173835,0.23620602726195067,0.8954870665815385
central,2328,0.9634251416243751,0.6760144950791509,0.5274284976123367,0.24195561562754853,0.10618555429066502,0.09116457337527147,0.23670875178566586,0.8960144950791509
central,2329,0.9702665032262757,0.6765659125993488,0.5514175201979388,0.24214461844372842,0.1061182779309731,0.09108725829893373,0.2372157579257136,0.8965659125993488
central,2330,0.9708260184543529,0.6771192417462508,0.5533291469019819,0.24233372069783704,0.10605203027473108,0.09101063536784713,0.23772285540583554,0.8971192417462508
central,2331,0.9619311966312825,0.677641386965984,0.52214521973315,0.24251211714913612,0.10597813729881937,0.09092739123410863,0.23822374128391982,0.897641386965984
central,2332,0.9538255559430054,0.6781352271680998,0.4938402021158472,0.2426807403069306,0.10589732852309332,0.09083821320646292,0.23871894513161296,0.8981352271680998
central,2333,0.9535676301328159,0.67862832685093,0.49309968283017813,0.24284858691191974,0.10581690237095669,0.09074913565253621,0.23921370191551727,0.89862832685093
central,2334,0.9553008220845985,0.6791276522318122,0.49932538088215406,0.24301793474598238,0.1057386997920222,0.09066167839796464,0.23970933929584282,0.8991276522318121
central,2335,0.9607450100490579,0.6796461615922509,0.5185093604387347,0.24319302065819276,0.10566612496030846,0.09057868519303842,0.2402083307807112,0.8996461615922509
central,2336,0.9584126830573247,0.6801565670974012,0.5104055051503575,0.24336494080837773,0.1055919579347837,0.09049417819081303,0.2407054901634268,0.9001565670974012
central,2337,0.959818285186413,0.6806719758858534,0.5154087884521319,0.24353797616056683,0.10551965792430688,0.09041103138640826,0.24120331041457138,0.9006719758858533
central,2338,0.9528881094942045,0.6811631975600805,0.4912216742271047,0.24370259692524432,0.10544150707158133,0.09032285958147308,0.24169623398178164,0.9011631975600805
central,2339,0.9552698034302021,0.6816629037674766,0.49970620739614446,0.24386946928080672,0.10536616344634049,0.0902367995418064,0.24219047149852302,0.9016629037674766
central,2340,0.9401845965702187,0.6821099436185836,0.4470398511069451,0.24401862462179896,0.10527735232224013,0.09013958904025153,0.2426743776342929,0.9021099436185835
central,2341,0.9524119688606951,0.682600077429586,0.49013381100238007,0.24418132794443465,0.10520062380348129,0.09005195916682233,0.24316616651484763,0.9026000774295859
central,2342,0.9550909311204804,0.6830997292663432,0.49965183675726443,0.24434662807158825,0.10512696759627442,0.08996666544428301,0.24365946815419748,0.9030997292663432
central,2343,0.9607098356655428,0.6836191471023473,0.5194178360040658,0.24451787751785864,0.10505906599623764,0.08988596191480654,0.2441562416734444,0.9036191471023473
central,2344,0.9554472356745128,0.6841201762958155,0.5010291934681721,0.24468262328000706,0.1049868283985791,0.0898014938098204,0.24464923080740886,0.9041201762958154
central,2345,0.9463988779178012,0.6845896382677932,0.4694619719777249,0.24483655735968451,0.10490674325652137,0.08971042383157062,0.2451359138200166,0.9045896382677932
central,2346,0.94961024742386,0.6850705458766557,0.48090760886254635,0.24499372176428413,0.10483026381192433,0.08962209293427033,0.24562446736617694,0.9050705458766557
central,2347,0.9507230044003229,0.6855555092369983,0.4849633603425385,0.24515170884998655,0.10475540673839907,0.08953490231692783,0.2461134913316848,0.9055555092369982
central,2348,0.9516205900938138,0.6860437566078998,0.48824737090158443,0.24531027035623665,0.10468195890245464,0.08944868534153426,0.24660284200767418,0.9060437566078998
central,2349,0.9476740638387715,0.6865183228439364,0.47456623603658876,0.24546386851389174,0.10460540701579955,0.08935975750957155,0.24708928980467354,0.9065183228439364
central,2350,0.9546087889546961,0.6870173296472518,0.4990068033153827,0.24562495321980027,0.1045358830972913,0.08927640282718614,0.24758009050297408,0.9070173296472518
central,2351,0.9365237533719802,0.6874531395557094,0.43580990845759615,0.24576490907159737,0.10445002312626632,0.08917964551401418,0.24805856184383152,0.9074531395557094
central,2352,0.9346799083788762,0.6878828158134466,0.4296762577371549,0.24590235779811154,0.10436308923663469,0.08908183064141832,0.24853553813728196,0.9078828158134465
central,2353,0.9350258650930323,0.6883140395184759,0.4312237050293488,0.24603980919308038,0.10427714969037917,0.08898460055330411,0.24901248008171217,0.9083140395184759
central,2354,0.9447547203869424,0.6887796292044903,0.46558968601440043,0.2461879865615424,0.1042009898702194,0.0888950098108038,0.24949564296192472,0.9087796292044903
central,2355,0.9394412151384552,0.6892268209211353,0.44719171664497903,0.24632966798866762,0.10412044482087023,0.08880171303011479,0.24997499508148263,0.9092268209211353
central,2356,0.9401439693863005,0.689676730827373,0.4499099062377221,0.2464717477594272,0.1040411780775226,0.08870925559328378,0.25045454939713935,0.909676730827373
central,2357,0.9309697835063575,0.6900947891441966,0.4180583168236218,0.24660293680412182,0.10395389120050273,0.08861023996976027,0.2509277211698118,0.9100947891441966
central,2358,0.9323880227580347,0.6905181730738061,0.4233839296094999,0.2467353718678335,0.10386861417067338,0.08851261147318747,0.25140157556211173,0.9105181730738061
central,2359,0.9343058584195826,0.6909486065156207,0.43043344181459275,0.2468696203578335,0.10378580048893364,0.08841674040977436,0.25187644525907915,0.9109486065156207
central,2360,0.9332897009772353,0.6913757940344477,0.4271875188269769,0.24700232395792798,0.10370266656714448,0.08832042980812184,0.25235037370125335,0.9113757940344477
central,2361,0.9346200759071825,0.6918079540989028,0.43216006445512267,0.2471361688333707,0.10362142524911995,0.0882254342499436,0.25282492576646853,0.9118079540989028
central,2362,0.9228334357521873,0.6921991735956916,0.391219496788775,0.24725616084899216,0.10352965822598793,0.08812199808916733,0.25329135643154416,0.9121991735956916
central,2363,0.9318417498004845,0.6926223576612875,0.42318406559593846,0.24738610524633847,0.10344712918957231,0.08802558971420528,0.2537635335111714,0.9126223576612875
central,2364,0.9306238294447726,0.6930416033531483,0.4192456918608034,0.24751428646500012,0.10336408519825634,0.08792859536659677,0.25423463632329507,0.9130416033531483
central,2365,0.947041498656566,0.6935186237065221,0.47702035337371385,0.2476608645021362,0.10329708159116456,0.08784425508877917,0.25471642252444204,0.913518623706522
central,2366,0.9444134100692397,0.6939865589064733,0.46793519995125266,0.24780402021506637,0.10322814210307944,0.08775820758079735,0.25519618900753016,0.9139865589064733
central,2367,0.9293145127480748,0.694401809706751,0.4152508002777111,0.2479295110290211,0.1031455452479577,0.08766113040763636,0.2556656230221358,0.914401809706751
central,2368,0.9226597952282058,0.6947941184960096,0.3923087892585553,0.24804703790634186,0.10305727374924441,0.08755944707870313,0.2561303597617201,0.9147941184960096
central,2369,0.9136684133867881,0.6951553952918816,0.3612767958720564,0.24815395312762295,0.10296109986163697,0.08745149824295574,0.2565888440596659,0.9151553952918816
central,2370,0.9143467635423691,0.6955195846994953,0.3641894076136243,0.2482613381341639,0.1028663154373687,0.08734440525041272,0.2570475258775499,0.9155195846994952
central,2371,0.9184220762262766,0.695898555830395,0.3789711308996857,0.2483730738266106,0.1027761553795087,0.08724065687695125,0.25750866974732434,0.9158985558303949
central,2372,0.920398795687232,0.6962849063704435,0.3863505400485412,0.24848674938217713,0.10268857348462983,0.08713870826460242,0.257970875239034,0.9162849063704435
central,2373,0.9098641791520674,0.6966348340731874,0.34992770274389073,0.24858806058868754,0.1025915855787529,0.08702938703352205,0.25842580087222483,0.9166348340731874
central,2374,0.9177917815662112,0.6970130643125673,0.3782302393798842,0.24869814245165267,0.10250293724521788,0.08692622577846783,0.25888575883722886,0.9170130643125672
central,2375,0.9178099143425802,0.6973918137179291,0.37874940536186674,0.24880793051818234,0.10241498813311324,0.08682342170808581,0.2593454733585477,0.9173918137179291
central,2376,0.9144818453133764,0.69775937018175,0.3675564638209172,0.24891360139705998,0.10232453389391062,0.0867185211205553,0.25980271377022407,0.91775937018175
central,2377,0.9170089963938588,0.6981362572797356,0.37688709798555653,0.2490218585318042,0.10223719223782109,0.08661582158327367,0.26026138492683654,0.9181362572797356
central,2378,0.9109533056799259,0.6984924089561487,0.35615167641311896,0.24912288557106183,0.10214472269804196,0.08650903654804777,0.2607157641389971,0.9184924089561487
central,2379,0.9097110413337336,0.6988447408184995,0.3523318623507299,0.24922220423095448,0.10205177108113629,0.0864017027643774,0.2611690627420313,0.9188447408184994
central,2380,0.9181133769720609,0.6992270049716102,0.3822641531107118,0.24933084179254839,0.10196758215177511,0.08630086995768617,0.2616277110696004,0.9192270049716101
central,2381,0.9136788547835177,0.6995941737010614,0.36716872945119494,0.24943410093575086,0.10187980050986108,0.08619712401103195,0.2620831482444174,0.9195941737010613
central,2382,0.9072778891012632,0.6999394220487366,0.34524834767524215,0.24952974966347874,0.10178654576558156,0.08608906153154934,0.26253406508812693,0.9199394220487366
central,2383,0.9102951316249859,0.7002957798036491,0.3563577549124952,0.24962857338629735,0.10169691061608212,0.08598355288377489,0.26298674291749463,0.9202957798036491
central,2384,0.8962018255398245,0.7006033399661682,0.3075601625190938,0.24971100812009628,0.10159434599861329,0.08586821212566935,0.2634297737217892,0.9206033399661682
