year,temperature_c_above_1750_fair_reference,gmsl_additional_since_2026_m,gmsl_rate_mm_yr,thermal_additional_m,glacier_additional_m,greenland_additional_m,antarctica_additional_m,absolute_climate_driven_component_state_m
6059,0.20000345940840886,0.18142739053241833,-0.015398105308817023,4.5857722230799314e-05,-0.030872780269444157,-0.0401971020267933,0.252451415106425,0.4014273905324183
6060,0.20000344789624508,0.18141200129031274,-0.015389242105590117,4.57306406201341e-05,-0.030872784834123854,-0.04019711113503584,0.25243616661885226,0.40141200129031274
6061,0.20000343642239132,0.18139662090563222,-0.015380384680518944,4.560390898680766e-05,-0.030872789383613465,-0.04019712021475341,0.25242092659501225,0.4013966209056322
6062,0.20000342498672005,0.18138124937260444,-0.01537153302777483,4.54775263745294e-05,-0.030872793917963534,-0.040197129266035,0.2524056950302284,0.40138124937260444
6063,0.20000341358910423,0.18136588668546247,-0.015362687141973197,4.5351491829576096e-05,-0.030872798437224437,-0.0401971382889693,0.2523904719198266,0.40136588668546247
6064,0.2000034022294172,0.18135053283844496,-0.015353847017507416,4.522580440081969e-05,-0.03087280294144639,-0.04019714728364473,0.25237525725913523,0.40135053283844496
6065,0.20000339090753277,0.18133518782579602,-0.015345012648937395,4.510046313971339e-05,-0.03087280743067944,-0.04019715625014944,0.2523600510434852,0.401335187825796
6066,0.20000337962332512,0.18131985164176542,-0.015336184030600997,4.49754671002639e-05,-0.030872811904973464,-0.04019716518857131,0.25234485326820993,0.4013198516417654
6067,0.20000336837666888,0.1813045242806083,-0.01532736115711364,4.485081533903146e-05,-0.03087281636437817,-0.04019717409899794,0.25232966392864536,0.4013045242806083
6068,0.20000335716743908,0.18128920573658538,-0.015318544022924208,4.4726506915129804e-05,-0.030872820808943116,-0.040197182981516644,0.25231448302013,0.4012892057365854
6069,0.20000334599551117,0.1812738960039628,-0.015309732622592609,4.460254089024007e-05,-0.030872825238717677,-0.040197191836214494,0.2522993105380047,0.4012738960039628
6070,0.20000333486076102,0.18125859507701222,-0.015300926950567728,4.447891632856915e-05,-0.03087282965375107,-0.04019720066317828,0.252284146477613,0.4012585950770122
6071,0.20000332376306493,0.18124330295001082,-0.015292127001409472,4.435563229684969e-05,-0.03087283405409235,-0.040197209462494506,0.2522689908343008,0.4012433029500108
6072,0.20000331270229957,0.18122801961724114,-0.015283332769677749,4.423268786434009e-05,-0.030872838439790412,-0.04019721823424943,0.2522538436034166,0.40122801961724114
6073,0.20000330167834204,0.18121274507299126,-0.015274544249876953,4.41100821028384e-05,-0.03087284281089398,-0.04019722697852904,0.2522387047803114,0.40121274507299126
6074,0.20000329069106987,0.18119747931155458,-0.015265761436678016,4.3987814086626775e-05,-0.030872847167451624,-0.04019723569541904,0.2522235743603386,0.4011974793115546
6075,0.20000327974036095,0.18118222232723005,-0.015256984324529821,4.3865882892499264e-05,-0.030872851509511745,-0.04019724438500488,0.2522084523388542,0.40118222232723005
6076,0.20000326882609362,0.18116697411432212,-0.015248212907936765,4.3744287599775666e-05,-0.03087285583712259,-0.04019725304737175,0.2521933387112167,0.4011669741143221
6077,0.20000325794814663,0.18115173466714043,-0.015239447181680799,4.362302729023215e-05,-0.03087286015033224,-0.04019726168260456,0.252178233472787,0.40115173466714044
6078,0.2000032471063991,0.18113650398000017,-0.015230687140266319,4.3502101048142894e-05,-0.030872864449188617,-0.04019727029078797,0.2521631366189286,0.40113650398000017
