year,temperature_c_above_1750_fair_reference,gmsl_additional_since_2026_m,gmsl_rate_mm_yr,thermal_additional_m,glacier_additional_m,greenland_additional_m,antarctica_additional_m,absolute_climate_driven_component_state_m
2186,1.2174431248296609,0.5226788270700542,1.6880367609996005,0.18511933517035406,0.1008448520166522,0.08731577174190565,0.14939886814114228,0.7426788270700542
2187,1.2011249785028049,0.5243052260708249,1.626399000770662,0.1857345656167277,0.1010105753767832,0.08745179965502599,0.150108285422288,0.7443052260708248
2188,1.227924302660717,0.5260222582303732,1.7170321595483262,0.18637866606086356,0.10119500447728057,0.08761341289340181,0.1508351747988272,0.7460222582303732
2189,1.230683285249761,0.5277448263962826,1.7225681659094327,0.1870240793409751,0.10138004666245205,0.0877772007231944,0.15156349966966098,0.7477448263962826
2190,1.2224960631534574,0.5294342847785309,1.6894583822483211,0.18765829175789056,0.10155762254925062,0.08793240870388737,0.15228596176750236,0.7494342847785309
2191,1.2331599471688406,0.5311572804994323,1.722995720901399,0.18830287943534668,0.10174169525356876,0.08809757405699499,0.15301513175352188,0.7511572804994323
2192,1.224320259566307,0.5328448651886708,1.6875846892384638,0.18893552293360716,0.10191783921902843,0.0882534995159988,0.15373800352003636,0.7528448651886708
2193,1.216039156158815,0.5344991526968348,1.6542875081639874,0.18955689476083548,0.10208648330447591,0.08840082167600337,0.15445495295551998,0.7544991526968348
2194,1.2205434833054236,0.5361653666280876,1.666213931252769,0.1901816390424393,0.10225717778684969,0.08855204282827243,0.1551745069705261,0.7561653666280875
2195,1.2194124894257443,0.5378235889435963,1.6582223155087172,0.19080330577594745,0.10242571985034178,0.08870165607992518,0.15589290723738186,0.7578235889435962
2196,1.2137145265630833,0.539457743738575,1.6341547949787483,0.1914166843612311,0.10258872455248595,0.08884522507378818,0.15660710975106978,0.759457743738575
2197,1.2138985881505908,0.5410886659029153,1.6309221643402427,0.1920285207923711,0.10275061268076781,0.08898849423646783,0.1573210381933085,0.7610886659029152
2198,1.2232051540380804,0.5427485485988914,1.659882695976167,0.19264924519472215,0.1029181707563837,0.08914035826189241,0.15804077438589315,0.7627485485988914
2199,1.236520792142557,0.5444514602963727,1.7029116974812686,0.19328341397090015,0.10309424130625221,0.08930481720211313,0.15876898781710713,0.7644514602963727
2200,1.217620709614998,0.5460835549296499,1.6320946332771813,0.19389417074197185,0.10325501300229313,0.08945017455509942,0.1594841966302854,0.7660835549296499
2201,1.2224703492594042,0.5477288939727795,1.645339043129579,0.19450872493900556,0.10341814702693365,0.08959978080850979,0.16020224119833043,0.7677288939727794
2202,1.235035906303889,0.5494146721327327,1.6857781599531885,0.19513588390352715,0.10358928399002389,0.08976124034842538,0.16092826389075615,0.7694146721327326
2203,1.2087589987772063,0.5510036945607162,1.589022427983533,0.19573122023383388,0.10373963348721112,0.08989647554078058,0.16163636529889053,0.7710036945607162
2204,1.2077853628562392,0.5525855826862718,1.5818881255555972,0.19632374287643006,0.10388809676769871,0.09003031881540323,0.16234342422673975,0.7725855826862718
2205,1.210291075748844,0.5541726313436545,1.5870486573826836,0.1969174362690675,0.10403729470735158,0.09016613954790013,0.16305176081933526,0.7741726313436544
2206,1.1915487255955075,0.555689935881576,1.5173045379215377,0.19748801356612217,0.10417121222836002,0.09028350109559445,0.1637472089914993,0.775689935881576
2207,1.1890790115739422,0.5571951028930836,1.5051670115076021,0.19805413811201777,0.10430222080326372,0.09039811965024873,0.1644406243275533,0.7771951028930836
2208,1.184802453724678,0.5586818154957086,1.4867126026250066,0.19861375766452594,0.10442895911039503,0.0905082953264887,0.16513080339429892,0.7786818154957086
2209,1.200881151854116,0.560221847916567,1.5400324208584282,0.199190153959032,0.10456692857213391,0.09063344722508514,0.16583131816031593,0.780221847916567
2210,1.1943787919391675,0.56173545318069,1.5136052641229192,0.19975747213850809,0.10469892018354039,0.09075195201378848,0.16652710884485294,0.7817354531806899
2211,1.178828327193913,0.5631908733416735,1.4554201609835449,0.20030539744919112,0.10481802989289572,0.09085529999707377,0.16721214600251288,0.7831908733416735
